n,seed,protocol,n_iter,variable,is_info,delta
32,0,K-Fold CV,50,$Z_2$,False,0.0
32,0,K-Fold CV,50,$Z_3$,False,0.0
32,0,K-Fold CV,50,$X_1$,True,5.551115123125783e-17
32,0,K-Fold CV,50,$Z_1$,False,-5.551115123125783e-17
32,0,K-Fold CV,50,$Z_2$,False,5.551115123125783e-17
32,0,K-Fold CV,50,$Z_3$,False,0.0
32,0,K-Fold CV,50,$X_1$,True,0.33333333333333315
32,0,K-Fold CV,50,$Z_1$,False,0.0
32,0,K-Fold CV,50,$Z_2$,False,0.0
32,0,K-Fold CV,50,$Z_3$,False,0.08333333333333315
32,0,K-Fold CV,50,$X_1$,True,0.8333333333333331
32,0,K-Fold CV,50,$Z_1$,False,0.0
32,0,K-Fold CV,50,$Z_2$,False,0.0
32,0,K-Fold CV,50,$Z_3$,False,0.08333333333333315
32,0,K-Fold CV,50,$X_1$,True,5.551115123125783e-17
32,0,K-Fold CV,50,$Z_1$,False,5.551115123125783e-17
32,0,K-Fold CV,50,$Z_2$,False,0.0
32,0,K-Fold CV,50,$Z_3$,False,0.0
32,0,K-Fold CV,50,$X_1$,True,0.0
32,0,K-Fold CV,50,$Z_1$,False,0.0
32,0,K-Fold CV,50,$Z_2$,False,0.0
32,0,K-Fold CV,50,$Z_3$,False,0.0
32,0,K-Fold CV,50,$X_1$,True,-5.551115123125783e-17
32,0,K-Fold CV,50,$Z_1$,False,5.551115123125783e-17
32,0,K-Fold CV,50,$Z_2$,False,5.551115123125783e-17
32,0,K-Fold CV,50,$Z_3$,False,0.0
32,0,K-Fold CV,50,$X_1$,True,0.0
32,0,K-Fold CV,50,$Z_1$,False,0.0
32,0,K-Fold CV,50,$Z_2$,False,0.0
32,0,K-Fold CV,50,$Z_3$,False,0.0
32,0,K-Fold CV,50,$X_1$,True,0.0
32,0,K-Fold CV,50,$Z_1$,False,0.0
32,0,K-Fold CV,50,$Z_2$,False,0.0
32,0,K-Fold CV,50,$Z_3$,False,0.0
32,0,K-Fold CV,50,$X_1$,True,0.0
32,0,K-Fold CV,50,$Z_1$,False,0.0
32,0,K-Fold CV,50,$Z_2$,False,0.0
32,0,K-Fold CV,50,$Z_3$,False,0.0
32,0,K-Fold CV,50,$X_1$,True,0.0
32,0,K-Fold CV,50,$Z_1$,False,0.0
32,0,K-Fold CV,50,$Z_2$,False,0.0
32,0,K-Fold CV,50,$Z_3$,False,0.0
32,0,K-Fold CV,50,$X_1$,True,0.0
32,0,K-Fold CV,50,$Z_1$,False,0.0
32,0,K-Fold CV,50,$Z_2$,False,0.0
32,0,K-Fold CV,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.3373607167954593
32,0,DGP Realizations,50,$Z_1$,False,-0.07568950286520248
32,0,DGP Realizations,50,$Z_2$,False,0.2243305722468869
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.24629423903567993
32,0,DGP Realizations,50,$Z_1$,False,0.059444114912865054
32,0,DGP Realizations,50,$Z_2$,False,0.016007083194582883
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.3327757007928769
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,0.05854170103038436
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.3541062072532284
32,0,DGP Realizations,50,$Z_1$,False,-0.022876042113415984
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,-0.0016279295485985834
32,0,DGP Realizations,50,$X_1$,True,0.15363433329916987
32,0,DGP Realizations,50,$Z_1$,False,-0.029185894137329527
32,0,DGP Realizations,50,$Z_2$,False,-0.13016703427771859
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.4224868111103628
32,0,DGP Realizations,50,$Z_1$,False,0.08440024489879683
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,0.011628230352885183
32,0,DGP Realizations,50,$X_1$,True,0.2719441550505306
32,0,DGP Realizations,50,$Z_1$,False,-0.16689494788135795
32,0,DGP Realizations,50,$Z_2$,False,0.027446090447334814
32,0,DGP Realizations,50,$Z_3$,False,-0.02479542781237276
32,0,DGP Realizations,50,$X_1$,True,-0.0504076040381185
32,0,DGP Realizations,50,$Z_1$,False,0.01632521634819417
32,0,DGP Realizations,50,$Z_2$,False,-0.020241743924796385
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.15071116865314327
32,0,DGP Realizations,50,$Z_1$,False,0.08993522176506419
32,0,DGP Realizations,50,$Z_2$,False,0.2418321551207132
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.2885257648198376
32,0,DGP Realizations,50,$Z_1$,False,0.021639484392241393
32,0,DGP Realizations,50,$Z_2$,False,-0.20864344128789103
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.20121280768538208
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,0.012406777250526968
32,0,DGP Realizations,50,$Z_3$,False,-0.05609343053475513
32,0,DGP Realizations,50,$X_1$,True,0.10091822884610258
32,0,DGP Realizations,50,$Z_1$,False,0.08116263216645692
32,0,DGP Realizations,50,$Z_2$,False,-0.05270597597542581
32,0,DGP Realizations,50,$Z_3$,False,0.09388245166476894
32,0,DGP Realizations,50,$X_1$,True,0.27784735519841264
32,0,DGP Realizations,50,$Z_1$,False,-0.12431672139615557
32,0,DGP Realizations,50,$Z_2$,False,0.0011640670829429212
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.20910030041710836
32,0,DGP Realizations,50,$Z_1$,False,-0.03499488871494716
32,0,DGP Realizations,50,$Z_2$,False,-0.027525795308354084
32,0,DGP Realizations,50,$Z_3$,False,-0.15399437880818745
32,0,DGP Realizations,50,$X_1$,True,0.11094133809889684
32,0,DGP Realizations,50,$Z_1$,False,-0.00577604791522468
32,0,DGP Realizations,50,$Z_2$,False,0.09021666346797241
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.21710518293461734
32,0,DGP Realizations,50,$Z_1$,False,0.03372296106671113
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,0.03586082919002198
32,0,DGP Realizations,50,$X_1$,True,0.1688460731127659
32,0,DGP Realizations,50,$Z_1$,False,-0.004120564246631986
32,0,DGP Realizations,50,$Z_2$,False,-0.0589138853385176
32,0,DGP Realizations,50,$Z_3$,False,0.06846940984547789
32,0,DGP Realizations,50,$X_1$,True,0.3460222549353291
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,-0.054953207910157786
32,0,DGP Realizations,50,$Z_3$,False,-0.02077505966950932
32,0,DGP Realizations,50,$X_1$,True,0.2257772647909686
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,0.11695907136000372
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.22003161143065642
32,0,DGP Realizations,50,$Z_1$,False,-0.08702369678932165
32,0,DGP Realizations,50,$Z_2$,False,0.19780280622850555
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.2235142750840824
32,0,DGP Realizations,50,$Z_1$,False,-0.02258407898645931
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,-0.052555025999833305
32,0,DGP Realizations,50,$X_1$,True,0.2993339744641639
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,0.2496645940096529
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.24342737609070264
32,0,DGP Realizations,50,$Z_1$,False,-0.03534732695438336
32,0,DGP Realizations,50,$Z_2$,False,-0.3259686123559964
32,0,DGP Realizations,50,$Z_3$,False,0.017220451172372808
32,0,DGP Realizations,50,$X_1$,True,0.05724705632073368
32,0,DGP Realizations,50,$Z_1$,False,-0.035281669787332604
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.37946342636387476
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,-0.024682090139040103
32,0,DGP Realizations,50,$Z_3$,False,-0.0862344266913766
32,0,DGP Realizations,50,$X_1$,True,0.28056893460584753
32,0,DGP Realizations,50,$Z_1$,False,0.06741181631134507
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,0.03006552665758644
32,0,DGP Realizations,50,$X_1$,True,0.25689182535888566
32,0,DGP Realizations,50,$Z_1$,False,0.058139566588244485
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.35676806276046835
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,0.15654234844690862
32,0,DGP Realizations,50,$Z_3$,False,0.004241784427594819
32,0,DGP Realizations,50,$X_1$,True,0.48389175669633655
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,-0.03319118537172194
32,0,DGP Realizations,50,$Z_3$,False,0.018141791315700928
32,0,DGP Realizations,50,$X_1$,True,0.46880287760106176
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,-0.14840000059867808
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.3541116354282021
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,-0.013431448419648273
32,0,DGP Realizations,50,$X_1$,True,0.37621578533802813
32,0,DGP Realizations,50,$Z_1$,False,0.11028406081255371
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,0.19078282967727977
32,0,DGP Realizations,50,$X_1$,True,0.10436385394304581
32,0,DGP Realizations,50,$Z_1$,False,0.021578614264424534
32,0,DGP Realizations,50,$Z_2$,False,0.03518747017566959
32,0,DGP Realizations,50,$Z_3$,False,0.12991444459014412
32,0,DGP Realizations,50,$X_1$,True,0.27964735889591097
32,0,DGP Realizations,50,$Z_1$,False,-0.021320662589045192
32,0,DGP Realizations,50,$Z_2$,False,0.015818619051303884
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.4558411304021821
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,0.08236008479337942
32,0,DGP Realizations,50,$Z_3$,False,0.12213253083396536
32,0,DGP Realizations,50,$X_1$,True,0.3500921146008702
32,0,DGP Realizations,50,$Z_1$,False,0.1325608599760142
32,0,DGP Realizations,50,$Z_2$,False,0.013242740579285428
32,0,DGP Realizations,50,$Z_3$,False,0.00588661631139642
32,0,DGP Realizations,50,$X_1$,True,0.362612903010594
32,0,DGP Realizations,50,$Z_1$,False,-0.006548659673659252
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.21887974104498897
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.14848418364774085
32,0,DGP Realizations,50,$Z_1$,False,-0.07765138029268526
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.14699307091794522
32,0,DGP Realizations,50,$Z_1$,False,-0.02174768721667908
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,0.13761070309063062
32,0,DGP Realizations,50,$X_1$,True,0.10744236615100622
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,-0.07941527821322047
32,0,DGP Realizations,50,$Z_3$,False,0.12736635319602962
32,0,DGP Realizations,50,$X_1$,True,0.4143484905869319
32,0,DGP Realizations,50,$Z_1$,False,0.0
32,0,DGP Realizations,50,$Z_2$,False,0.0839076174711848
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.3683090233569659
32,0,DGP Realizations,50,$Z_1$,False,0.04670952910122139
32,0,DGP Realizations,50,$Z_2$,False,-0.07011294859839134
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.2825360449647438
32,0,DGP Realizations,50,$Z_1$,False,0.05178974810607251
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,-0.04497902410784871
32,0,DGP Realizations,50,$X_1$,True,0.21193221163833575
32,0,DGP Realizations,50,$Z_1$,False,0.00216846711990204
32,0,DGP Realizations,50,$Z_2$,False,-0.03166345130238657
32,0,DGP Realizations,50,$Z_3$,False,-0.01198011104285257
32,0,DGP Realizations,50,$X_1$,True,0.1507088251392137
32,0,DGP Realizations,50,$Z_1$,False,-0.1192955495962491
32,0,DGP Realizations,50,$Z_2$,False,-0.22228448774143716
32,0,DGP Realizations,50,$Z_3$,False,0.09556491442259896
32,0,DGP Realizations,50,$X_1$,True,0.027698070414063025
32,0,DGP Realizations,50,$Z_1$,False,-0.009462283903608704
32,0,DGP Realizations,50,$Z_2$,False,-0.007801399988899949
32,0,DGP Realizations,50,$Z_3$,False,0.0
32,0,DGP Realizations,50,$X_1$,True,0.07328525555112275
32,0,DGP Realizations,50,$Z_1$,False,0.1000042251119102
32,0,DGP Realizations,50,$Z_2$,False,0.006417359703205339
32,0,DGP Realizations,50,$Z_3$,False,0.04593034760053216
32,0,DGP Realizations,50,$X_1$,True,0.4257066284410036
32,0,DGP Realizations,50,$Z_1$,False,-0.11052103418110892
32,0,DGP Realizations,50,$Z_2$,False,-0.022599060321634834
32,0,DGP Realizations,50,$Z_3$,False,0.03339477502359989
32,0,DGP Realizations,50,$X_1$,True,0.39217233204153046
32,0,DGP Realizations,50,$Z_1$,False,-0.15772571739943064
32,0,DGP Realizations,50,$Z_2$,False,0.0
32,0,DGP Realizations,50,$Z_3$,False,-0.022453329316529214
32,0,Bootstrap,100,$X_1$,True,0.5148147873029869
32,0,Bootstrap,100,$Z_1$,False,0.010775942807192962
32,0,Bootstrap,100,$Z_2$,False,0.13142296850573776
32,0,Bootstrap,100,$Z_3$,False,0.2783088886877132
32,0,Bootstrap,100,$X_1$,True,0.519810262756035
32,0,Bootstrap,100,$Z_1$,False,0.06478473627279069
32,0,Bootstrap,100,$Z_2$,False,0.3252743473491555
32,0,Bootstrap,100,$Z_3$,False,0.10778770813000982
32,0,Bootstrap,100,$X_1$,True,0.5405719473202573
32,0,Bootstrap,100,$Z_1$,False,-0.023485066676391053
32,0,Bootstrap,100,$Z_2$,False,0.12232672491602736
32,0,Bootstrap,100,$Z_3$,False,-0.057112852425352134
32,0,Bootstrap,100,$X_1$,True,0.4784548754194198
32,0,Bootstrap,100,$Z_1$,False,0.0
32,0,Bootstrap,100,$Z_2$,False,0.27983338355344256
32,0,Bootstrap,100,$Z_3$,False,0.01176400770174979
32,0,Bootstrap,100,$X_1$,True,0.5964923837396261
32,0,Bootstrap,100,$Z_1$,False,0.20199479479549476
32,0,Bootstrap,100,$Z_2$,False,0.21562939854958385
32,0,Bootstrap,100,$Z_3$,False,0.2373570810998764
32,0,Bootstrap,100,$X_1$,True,0.48950117233665047
32,0,Bootstrap,100,$Z_1$,False,0.0
32,0,Bootstrap,100,$Z_2$,False,0.24694035230872502
32,0,Bootstrap,100,$Z_3$,False,0.06512490522141245
32,0,Bootstrap,100,$X_1$,True,0.34370991822985153
32,0,Bootstrap,100,$Z_1$,False,0.10162115084720824
32,0,Bootstrap,100,$Z_2$,False,0.1095472123856438
32,0,Bootstrap,100,$Z_3$,False,0.0913166051929144
32,0,Bootstrap,100,$X_1$,True,0.4210744181429169
32,0,Bootstrap,100,$Z_1$,False,0.1115872730194547
32,0,Bootstrap,100,$Z_2$,False,0.40369060916666655
32,0,Bootstrap,100,$Z_3$,False,0.2717576453028301
32,0,Bootstrap,100,$X_1$,True,0.6367943447145301
32,0,Bootstrap,100,$Z_1$,False,0.0
32,0,Bootstrap,100,$Z_2$,False,0.29934996809544545
32,0,Bootstrap,100,$Z_3$,False,0.12303572652837413
32,0,Bootstrap,100,$X_1$,True,0.31669845234207683
32,0,Bootstrap,100,$Z_1$,False,0.04608029735622887
32,0,Bootstrap,100,$Z_2$,False,0.04572207472875345
32,0,Bootstrap,100,$Z_3$,False,-0.029439576396339984
32,0,Bootstrap,100,$X_1$,True,0.4329748631678778
32,0,Bootstrap,100,$Z_1$,False,0.13972311273980553
32,0,Bootstrap,100,$Z_2$,False,0.29175442121461237
32,0,Bootstrap,100,$Z_3$,False,0.335379019333212
32,0,Bootstrap,100,$X_1$,True,0.48080142592773556
32,0,Bootstrap,100,$Z_1$,False,0.06224575191535342
32,0,Bootstrap,100,$Z_2$,False,0.2173450970399049
32,0,Bootstrap,100,$Z_3$,False,0.049316030680920164
32,0,Bootstrap,100,$X_1$,True,0.4488361077491816
32,0,Bootstrap,100,$Z_1$,False,0.3006144043526038
32,0,Bootstrap,100,$Z_2$,False,0.09920640362547584
32,0,Bootstrap,100,$Z_3$,False,0.2475499825611598
32,0,Bootstrap,100,$X_1$,True,0.48636075053093575
32,0,Bootstrap,100,$Z_1$,False,0.0760238779468203
32,0,Bootstrap,100,$Z_2$,False,0.30548324632719304
32,0,Bootstrap,100,$Z_3$,False,0.0004929112623610621
32,0,Bootstrap,100,$X_1$,True,0.35738379407236165
32,0,Bootstrap,100,$Z_1$,False,0.2380891276390018
32,0,Bootstrap,100,$Z_2$,False,0.3527926017840428
32,0,Bootstrap,100,$Z_3$,False,0.018372674983117676
32,0,Bootstrap,100,$X_1$,True,0.4203364343989344
32,0,Bootstrap,100,$Z_1$,False,0.09057461635586606
32,0,Bootstrap,100,$Z_2$,False,0.41338363125200406
32,0,Bootstrap,100,$Z_3$,False,0.042504804223554515
32,0,Bootstrap,100,$X_1$,True,0.4513918099444414
32,0,Bootstrap,100,$Z_1$,False,0.024567218287035786
32,0,Bootstrap,100,$Z_2$,False,0.17386128864577977
32,0,Bootstrap,100,$Z_3$,False,-0.012848349567098794
32,0,Bootstrap,100,$X_1$,True,0.5796147009310255
32,0,Bootstrap,100,$Z_1$,False,0.01681313478188473
32,0,Bootstrap,100,$Z_2$,False,0.2501331309175767
32,0,Bootstrap,100,$Z_3$,False,0.16029799333306816
32,0,Bootstrap,100,$X_1$,True,0.683761985937686
32,0,Bootstrap,100,$Z_1$,False,-0.04254955114330139
32,0,Bootstrap,100,$Z_2$,False,0.2028909829619039
32,0,Bootstrap,100,$Z_3$,False,0.03175258041265572
32,0,Bootstrap,100,$X_1$,True,0.5453657467601967
32,0,Bootstrap,100,$Z_1$,False,-0.03177638333888355
32,0,Bootstrap,100,$Z_2$,False,0.19864689691271886
32,0,Bootstrap,100,$Z_3$,False,-0.13267973485543472
32,0,Bootstrap,100,$X_1$,True,0.48078128513694596
32,0,Bootstrap,100,$Z_1$,False,-0.04962548381429244
32,0,Bootstrap,100,$Z_2$,False,0.23142310279795164
32,0,Bootstrap,100,$Z_3$,False,0.0
32,0,Bootstrap,100,$X_1$,True,0.43248200959845073
32,0,Bootstrap,100,$Z_1$,False,0.04530711207380467
32,0,Bootstrap,100,$Z_2$,False,0.038148211946154476
32,0,Bootstrap,100,$Z_3$,False,-0.02137059988622525
32,0,Bootstrap,100,$X_1$,True,0.5162984183482928
32,0,Bootstrap,100,$Z_1$,False,0.10637753929772398
32,0,Bootstrap,100,$Z_2$,False,0.13287092438485937
32,0,Bootstrap,100,$Z_3$,False,0.07187716936536903
32,0,Bootstrap,100,$X_1$,True,0.5225758841084434
32,0,Bootstrap,100,$Z_1$,False,-0.09192020843414328
32,0,Bootstrap,100,$Z_2$,False,0.34599559582728356
32,0,Bootstrap,100,$Z_3$,False,0.060078612530047426
32,0,Bootstrap,100,$X_1$,True,0.5137186887259964
32,0,Bootstrap,100,$Z_1$,False,0.04713469249561841
32,0,Bootstrap,100,$Z_2$,False,0.44920115538373473
32,0,Bootstrap,100,$Z_3$,False,0.08269688612306947
32,0,Bootstrap,100,$X_1$,True,0.5592059271819854
32,0,Bootstrap,100,$Z_1$,False,0.05590964982780333
32,0,Bootstrap,100,$Z_2$,False,0.14916162540687106
32,0,Bootstrap,100,$Z_3$,False,0.02729091425158936
32,0,Bootstrap,100,$X_1$,True,0.4084692217504715
32,0,Bootstrap,100,$Z_1$,False,0.08666677991126548
32,0,Bootstrap,100,$Z_2$,False,0.3268564993265586
32,0,Bootstrap,100,$Z_3$,False,0.0068154068154067105
32,0,Bootstrap,100,$X_1$,True,0.572703627398435
32,0,Bootstrap,100,$Z_1$,False,-0.0732736915254848
32,0,Bootstrap,100,$Z_2$,False,0.15772767383964714
32,0,Bootstrap,100,$Z_3$,False,0.017887364371739656
32,0,Bootstrap,100,$X_1$,True,0.27602352967702215
32,0,Bootstrap,100,$Z_1$,False,0.0
32,0,Bootstrap,100,$Z_2$,False,0.16830532827538702
32,0,Bootstrap,100,$Z_3$,False,0.08702218892699065
32,0,Bootstrap,100,$X_1$,True,0.3791950269480264
32,0,Bootstrap,100,$Z_1$,False,-0.05701145399413887
32,0,Bootstrap,100,$Z_2$,False,0.01698754555880111
32,0,Bootstrap,100,$Z_3$,False,0.006904789824974333
32,0,Bootstrap,100,$X_1$,True,0.43371722487071773
32,0,Bootstrap,100,$Z_1$,False,0.030406914368311444
32,0,Bootstrap,100,$Z_2$,False,0.26604941165215923
32,0,Bootstrap,100,$Z_3$,False,0.05845595516290514
32,0,Bootstrap,100,$X_1$,True,0.34902003700741147
32,0,Bootstrap,100,$Z_1$,False,0.20416652705739402
32,0,Bootstrap,100,$Z_2$,False,0.2562503967303247
32,0,Bootstrap,100,$Z_3$,False,0.04791396702440931
32,0,Bootstrap,100,$X_1$,True,0.4715713106338111
32,0,Bootstrap,100,$Z_1$,False,0.25141530631928277
32,0,Bootstrap,100,$Z_2$,False,0.20120740386684943
32,0,Bootstrap,100,$Z_3$,False,0.0
32,0,Bootstrap,100,$X_1$,True,0.38779298281160735
32,0,Bootstrap,100,$Z_1$,False,0.0
32,0,Bootstrap,100,$Z_2$,False,0.18428566837410054
32,0,Bootstrap,100,$Z_3$,False,0.086276546540482
32,0,Bootstrap,100,$X_1$,True,0.5204271647722238
32,0,Bootstrap,100,$Z_1$,False,0.013755132734912134
32,0,Bootstrap,100,$Z_2$,False,0.2949530742756088
32,0,Bootstrap,100,$Z_3$,False,0.11503999472749449
32,0,Bootstrap,100,$X_1$,True,0.18984040332245922
32,0,Bootstrap,100,$Z_1$,False,0.0
32,0,Bootstrap,100,$Z_2$,False,0.3918983366746658
32,0,Bootstrap,100,$Z_3$,False,0.09377549842550836
32,0,Bootstrap,100,$X_1$,True,0.4417948468246484
32,0,Bootstrap,100,$Z_1$,False,0.0
32,0,Bootstrap,100,$Z_2$,False,0.12942846283239362
32,0,Bootstrap,100,$Z_3$,False,0.0
32,0,Bootstrap,100,$X_1$,True,0.5120040774428865
32,0,Bootstrap,100,$Z_1$,False,0.022389759927250896
32,0,Bootstrap,100,$Z_2$,False,0.3142603281366372
32,0,Bootstrap,100,$Z_3$,False,-0.0737950621682244
32,0,Bootstrap,100,$X_1$,True,0.5345804383186383
32,0,Bootstrap,100,$Z_1$,False,-0.08542499306944329
32,0,Bootstrap,100,$Z_2$,False,0.13322163947163945
32,0,Bootstrap,100,$Z_3$,False,0.03040535992480997
32,0,Bootstrap,100,$X_1$,True,0.3563682632946126
32,0,Bootstrap,100,$Z_1$,False,0.03637146997252749
32,0,Bootstrap,100,$Z_2$,False,0.15222402085026476
32,0,Bootstrap,100,$Z_3$,False,-0.009641655456041676
32,0,Bootstrap,100,$X_1$,True,0.3754987684904967
32,0,Bootstrap,100,$Z_1$,False,0.10378902538108559
32,0,Bootstrap,100,$Z_2$,False,0.20501501798425203
32,0,Bootstrap,100,$Z_3$,False,0.01579895938090914
32,0,Bootstrap,100,$X_1$,True,0.6881973571771369
32,0,Bootstrap,100,$Z_1$,False,0.05057949097471148
32,0,Bootstrap,100,$Z_2$,False,0.023618726714754068
32,0,Bootstrap,100,$Z_3$,False,0.13033405153548694
32,0,Bootstrap,100,$X_1$,True,0.5339245823620828
32,0,Bootstrap,100,$Z_1$,False,0.0
32,0,Bootstrap,100,$Z_2$,False,0.29313775870350023
32,0,Bootstrap,100,$Z_3$,False,0.43158057220557233
32,0,Bootstrap,100,$X_1$,True,0.5400672244422247
32,0,Bootstrap,100,$Z_1$,False,-0.006461309693994277
32,0,Bootstrap,100,$Z_2$,False,0.4138379594261945
32,0,Bootstrap,100,$Z_3$,False,0.013697004266373103
32,0,Bootstrap,100,$X_1$,True,0.5453032650795944
32,0,Bootstrap,100,$Z_1$,False,0.07148955093160092
32,0,Bootstrap,100,$Z_2$,False,0.2442138680161745
32,0,Bootstrap,100,$Z_3$,False,0.0
32,0,Bootstrap,100,$X_1$,True,0.26075036075036095
32,0,Bootstrap,100,$Z_1$,False,0.10994802671471948
32,0,Bootstrap,100,$Z_2$,False,0.2681757128266895
32,0,Bootstrap,100,$Z_3$,False,0.036917938738033396
32,0,Bootstrap,100,$X_1$,True,0.587944780913531
32,0,Bootstrap,100,$Z_1$,False,0.002179059570752262
32,0,Bootstrap,100,$Z_2$,False,0.18515273614199756
32,0,Bootstrap,100,$Z_3$,False,-0.08217906735829494
32,0,Bootstrap,100,$X_1$,True,0.3321995311244057
32,0,Bootstrap,100,$Z_1$,False,0.0
32,0,Bootstrap,100,$Z_2$,False,0.5549447456213263
32,0,Bootstrap,100,$Z_3$,False,-0.023814863513540896
32,0,Bootstrap,100,$X_1$,True,0.5871031746031754
32,0,Bootstrap,100,$Z_1$,False,0.3318445139241897
32,0,Bootstrap,100,$Z_2$,False,0.1657511714775164
32,0,Bootstrap,100,$Z_3$,False,0.1646952759932181
32,0,Bootstrap,100,$X_1$,True,0.5606676309801313
32,0,Bootstrap,100,$Z_1$,False,0.0
32,0,Bootstrap,100,$Z_2$,False,0.24059815421077002
32,0,Bootstrap,100,$Z_3$,False,-0.0038655788655788115
32,0,Bootstrap,100,$X_1$,True,0.40973857011739523
32,0,Bootstrap,100,$Z_1$,False,0.04418845043845021
32,0,Bootstrap,100,$Z_2$,False,0.2838454094586096
32,0,Bootstrap,100,$Z_3$,False,0.0
32,0,Bootstrap,100,$X_1$,True,0.4920917045990121
32,0,Bootstrap,100,$Z_1$,False,0.0
32,0,Bootstrap,100,$Z_2$,False,0.1615443432813164
32,0,Bootstrap,100,$Z_3$,False,0.0
32,0,Bootstrap,100,$X_1$,True,0.15656375318115856
32,0,Bootstrap,100,$Z_1$,False,0.12613945509413105
32,0,Bootstrap,100,$Z_2$,False,0.26425802686571176
32,0,Bootstrap,100,$Z_3$,False,0.1343116182476698
32,0,Bootstrap,100,$X_1$,True,0.4885303064990565
32,0,Bootstrap,100,$Z_1$,False,0.0
